# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       1647        0.5047079819        1.0921912049        0.1553366932       18.1610522862       10.4033240898
       1648        0.5040469346        1.0916320161        0.1553183731       18.1516371572       10.4046921720
       1649        0.5033445789        1.0910833450        0.1553412089       18.1417311525       10.4060513839
       1650        0.5026013482        1.0905450757        0.1554047708       18.1313388754       10.4074016588
       1651        0.5018178047        1.0900181105        0.1555085011       18.1204658921       10.4087432975
       1652        0.5009946368        1.0895097774        0.1556517167       18.1091195643       10.4100761356
       1653        0.5001326559        1.0890113871        0.1558336122       18.0973093699       10.4113991309
       1654        0.4992327931        1.0885226874        0.1560532635       18.0850454408       10.4127116899
       1655        0.4982960947        1.0880433853        0.1563096316       18.0723374206       10.4140151985
       1656        0.4973237189        1.0875731486        0.1566015668       18.0591983565       10.4153090996
       1657        0.4963169303        1.0871116114        0.1569278133       18.0456420033       10.4165933532
       1658        0.4952770957        1.0866583793        0.1572870138       18.0316831572       10.4178679468
       1659        0.4942056787        1.0862130297        0.1576777150       18.0173378810       10.4191326252
       1660        0.4931042343        1.0857751146        0.1580983725       18.0026252247       10.4203850907
       1661        0.4919744030        1.0853441631        0.1585473567       17.9875632889       10.4216248323
       1662        0.4908179056        1.0849196831        0.1590229589       17.9721685128       10.4228537803
       1663        0.4896365363        1.0845011599        0.1595233968       17.9564604447       10.4240715920
       1664        0.4884321569        1.0840880563        0.1600468210       17.9404594839       10.4252779052
       1665        0.4872066902        1.0836798148        0.1605913215       17.9241867871       10.4264723399
       1666        0.4859621135        1.0832758623        0.1611549341       17.9076641081       10.4276545000
       1667        0.4847004867        1.0828756486        0.1617356124       17.8909193164       10.4288170145
       1668        0.4834239115        1.0824786148        0.1623312681       17.8739763803       10.4299567204
       1669        0.4821344840        1.0820841554        0.1629398182       17.8568630039       10.4310684452
       1670        0.4808343241        1.0816916545        0.1635591567       17.8395904215       10.4321638784
       1671        0.4795255745        1.0813004949        0.1641871544       17.8221833161       10.4332413023
       1672        0.4782103929        1.0809100594        0.1648216678       17.8046646598       10.4343007192
       1673        0.4768909419        1.0805197309        0.1654605479       17.7870545716       10.4353544543
       1674        0.4755693807        1.0801288936        0.1661016492       17.7693790101       10.4363986109
       1675        0.4742478580        1.0797369343        0.1667428368       17.7516586553       10.4374266886
       1676        0.4729285058        1.0793432421        0.1673819920       17.7339167055       10.4384382180
       1677        0.4716134336        1.0789481116        0.1680170184       17.7161787951       10.4394302298
       1678        0.4703047227        1.0785504908        0.1686458477       17.6984704412       10.4404047259
       1679        0.4690044199        1.0781492954        0.1692664459       17.6808541383       10.4413612830
       1680        0.4677145307        1.0777444472        0.1698768197       17.6633078783       10.4422994406
       1681        0.4664370133        1.0773602899        0.1704750230       17.6458553475       10.4432177035
       1682        0.4651737729        1.0769706264        0.1710591621       17.6285191812       10.4441152504
       1683        0.4639266555        1.0765748653        0.1716274021       17.6113196187       10.4449930718
       1684        0.4626974433        1.0761724365        0.1721779717       17.5944364144       10.4458506035
       1685        0.4614878490        1.0757627966        0.1727091681       17.5777758195       10.4466866183
       1686        0.4602995112        1.0753454264        0.1732193625       17.5613166264       10.4475017201
       1687        0.4591339905        1.0749198305        0.1737070034       17.5450774553       10.4482954766
       1688        0.4579927642        1.0744855401        0.1741706220       17.5290759057       10.4490675174
       1689        0.4568772234        1.0740711744        0.1746088352       17.5133289318       10.4498169978
       1690        0.4557886683        1.0736677220        0.1750203501       17.4978514478       10.4505439635
       1691        0.4547283054        1.0732539220        0.1754039669       17.4826574368       10.4512482110
